bk
ID: 0	 X: 2.08	 Y: 2.50	 Z: -0.35 	 W: -17.80
ID: 4	 X: 1.74	 Y: 2.45	 Z: -0.54 	 W: 0.09
ID: 5	 X: 1.77	 Y: 2.50	 Z: -0.54 	 W: 0.09
ID: 6	 X: 1.80	 Y: 2.53	 Z: -0.54 	 W: 0.09
ID: 7	 X: 1.89	 Y: 2.53	 Z: -0.47 	 W: 0.09
ID: 8	 X: 0.01	 Y: 4.24	 Z: -0.01 	 W: 0.09
ID: 9	 X: 0.01	 Y: 4.29	 Z: -0.05 	 W: 0.09
ID: 10	 X: 0.00	 Y: 4.33	 Z: -0.07 	 W: 0.09
ID: 11	 X: -0.01	 Y: 4.39	 Z: -0.11 	 W: 0.09
ID: 12	 X: -0.02	 Y: 4.44	 Z: -0.20 	 W: 0.09
ID: 13	 X: -0.11	 Y: 5.62	 Z: 0.08 	 W: 0.09
ID: 14	 X: 3.12	 Y: 4.68	 Z: 0.62 	 W: 0.09
ID: 15	 X: -0.08	 Y: 5.67	 Z: 0.27 	 W: 0.09
ID: 16	 X: 3.16	 Y: 4.71	 Z: 0.22 	 W: 0.09
ID: 17	 X: 0.00	 Y: 5.72	 Z: 0.45 	 W: 0.09
ID: 18	 X: 3.25	 Y: 4.71	 Z: 0.00 	 W: 0.09
ID: 19	 X: 0.24	 Y: 5.77	 Z: 0.68 	 W: 0.09
ID: 20	 X: 3.34	 Y: 4.70	 Z: -0.20 	 W: 0.09
ID: 21	 X: -0.51	 Y: 8.56	 Z: -0.45 	 W: 0.09
ID: 22	 X: -0.38	 Y: 8.60	 Z: -0.57 	 W: 0.09
ID: 23	 X: -0.11	 Y: 8.68	 Z: -0.61 	 W: 0.09
ID: 24	 X: 0.29	 Y: 10.50	 Z: -1.50 	 W: 0.09
ID: 25	 X: 0.27	 Y: 10.55	 Z: -1.46 	 W: 0.09
ID: 26	 X: 0.25	 Y: 10.60	 Z: -1.54 	 W: 0.09
ID: 27	 X: 0.25	 Y: 10.65	 Z: -1.56 	 W: 0.09
ID: 28	 X: 0.23	 Y: 10.70	 Z: -1.63 	 W: 0.09
ID: 29	 X: 0.21	 Y: 10.75	 Z: -1.64 	 W: 0.09
ID: 30	 X: 0.15	 Y: 10.80	 Z: -1.75 	 W: 0.09
ID: 31	 X: 0.00	 Y: 10.85	 Z: -2.25 	 W: 0.09
ak
bk
ID: 0	 X: -0.86	 Y: 2.31	 Z: -0.30 	 W: 0.17
ID: 1	 X: -0.84	 Y: 2.36	 Z: -0.30 	 W: 0.17
ID: 2	 X: -0.84	 Y: 2.40	 Z: -0.28 	 W: 0.17
ID: 3	 X: -0.87	 Y: 2.46	 Z: -0.28 	 W: 0.17
ID: 4	 X: -0.91	 Y: 2.50	 Z: -0.33 	 W: 0.17
ID: 5	 X: 1.77	 Y: 2.42	 Z: -0.67 	 W: 0.17
ID: 6	 X: 1.80	 Y: 2.47	 Z: -0.72 	 W: 0.17
ID: 7	 X: 1.85	 Y: 2.50	 Z: -0.86 	 W: 0.17
ID: 8	 X: 2.17	 Y: 2.37	 Z: -0.60 	 W: 0.17
ID: 9	 X: 2.26	 Y: 2.37	 Z: -0.57 	 W: 0.17
ID: 10	 X: 0.01	 Y: 4.29	 Z: -0.05 	 W: 0.17
ID: 11	 X: -0.03	 Y: 4.33	 Z: -0.10 	 W: 0.17
ID: 12	 X: -0.11	 Y: 4.39	 Z: -0.20 	 W: 0.17
ID: 13	 X: -0.26	 Y: 4.43	 Z: -0.39 	 W: 0.17
ID: 14	 X: 0.04	 Y: 5.57	 Z: -0.00 	 W: 0.17
ID: 15	 X: -2.58	 Y: 4.93	 Z: -0.94 	 W: 0.17
ID: 16	 X: 0.11	 Y: 5.62	 Z: -0.10 	 W: 0.17
ID: 17	 X: -2.57	 Y: 5.00	 Z: -0.93 	 W: 0.17
ID: 18	 X: 0.17	 Y: 5.69	 Z: -0.13 	 W: 0.17
ID: 19	 X: 0.24	 Y: 5.72	 Z: -0.16 	 W: 0.17
ID: 20	 X: 0.38	 Y: 5.76	 Z: -0.13 	 W: 0.17
ID: 21	 X: 0.03	 Y: 10.55	 Z: -1.40 	 W: 0.17
ID: 22	 X: 0.02	 Y: 10.60	 Z: -1.41 	 W: 0.17
ID: 23	 X: 0.02	 Y: 10.65	 Z: -1.43 	 W: 0.17
ID: 24	 X: 0.02	 Y: 10.70	 Z: -1.46 	 W: 0.17
ID: 25	 X: 0.02	 Y: 10.75	 Z: -1.47 	 W: 0.17
ID: 26	 X: 0.02	 Y: 10.80	 Z: -1.50 	 W: 0.17
ID: 27	 X: -0.23	 Y: 10.85	 Z: -2.67 	 W: 0.17
ID: 28	 X: 2.66	 Y: 10.62	 Z: -1.77 	 W: 0.17
ID: 29	 X: 2.75	 Y: 10.65	 Z: -1.95 	 W: 0.17
ak
bk
ID: 0	 X: -0.89	 Y: 2.14	 Z: -0.06 	 W: 0.09
ID: 1	 X: -0.92	 Y: 2.21	 Z: -0.07 	 W: 0.09
ID: 2	 X: -0.92	 Y: 2.23	 Z: -0.09 	 W: 0.09
ID: 3	 X: -0.93	 Y: 2.33	 Z: -0.18 	 W: 0.09
ID: 4	 X: -0.94	 Y: 2.38	 Z: -0.25 	 W: 0.09
ID: 5	 X: -0.98	 Y: 2.42	 Z: -0.32 	 W: 0.09
ID: 6	 X: 1.69	 Y: 2.37	 Z: -0.69 	 W: 0.09
ID: 7	 X: 1.73	 Y: 2.40	 Z: -0.76 	 W: 0.09
ID: 8	 X: 1.77	 Y: 2.43	 Z: -0.82 	 W: 0.09
ID: 9	 X: 1.83	 Y: 2.45	 Z: -0.87 	 W: 0.09
ID: 10	 X: 1.93	 Y: 2.44	 Z: -0.79 	 W: 0.09
ID: 11	 X: -0.01	 Y: 4.29	 Z: -0.03 	 W: 0.09
ID: 12	 X: 0.00	 Y: 4.32	 Z: -0.06 	 W: 0.09
ID: 13	 X: 0.01	 Y: 4.39	 Z: -0.09 	 W: 0.09
ID: 14	 X: 0.03	 Y: 4.44	 Z: -0.12 	 W: 0.09
ID: 15	 X: 0.49	 Y: 8.72	 Z: -0.66 	 W: 0.09
ID: 16	 X: 0.23	 Y: 8.77	 Z: -0.76 	 W: 0.09
ID: 17	 X: -0.05	 Y: 8.83	 Z: -0.82 	 W: 0.09
ID: 18	 X: 0.07	 Y: 10.55	 Z: -1.33 	 W: 0.09
ID: 19	 X: 0.07	 Y: 10.60	 Z: -1.31 	 W: 0.09
ID: 20	 X: 0.05	 Y: 10.66	 Z: -1.31 	 W: 0.09
ID: 21	 X: 0.01	 Y: 10.70	 Z: -1.31 	 W: 0.09
ID: 22	 X: -0.12	 Y: 10.75	 Z: -1.31 	 W: 0.09
ID: 23	 X: -0.49	 Y: 10.79	 Z: -1.29 	 W: 0.09
ak
bk
ID: 0	 X: -0.18	 Y: 1.67	 Z: 0.47 	 W: 0.09
ID: 1	 X: -0.96	 Y: 2.17	 Z: -0.13 	 W: 0.09
ID: 2	 X: -1.10	 Y: 2.20	 Z: -0.18 	 W: 0.09
ID: 3	 X: -1.29	 Y: 2.16	 Z: -0.11 	 W: 0.09
ID: 4	 X: -1.45	 Y: 2.10	 Z: -0.01 	 W: 0.09
ID: 5	 X: -1.56	 Y: 2.10	 Z: 0.07 	 W: 0.09
ID: 6	 X: -1.60	 Y: 2.12	 Z: 0.10 	 W: 0.09
ID: 7	 X: -1.62	 Y: 2.17	 Z: 0.05 	 W: 0.09
ID: 8	 X: 1.71	 Y: 2.35	 Z: -0.60 	 W: 0.09
ID: 9	 X: 1.74	 Y: 2.39	 Z: -0.62 	 W: 0.09
ID: 10	 X: 1.78	 Y: 2.43	 Z: -0.68 	 W: 0.09
ID: 11	 X: 1.84	 Y: 2.45	 Z: -0.76 	 W: 0.09
ID: 12	 X: 1.99	 Y: 2.39	 Z: -0.81 	 W: 0.09
ID: 13	 X: -0.05	 Y: 4.29	 Z: -0.02 	 W: 0.09
ID: 14	 X: -0.07	 Y: 4.34	 Z: 0.00 	 W: 0.09
ID: 15	 X: -0.09	 Y: 4.39	 Z: -0.01 	 W: 0.09
ID: 16	 X: -0.11	 Y: 4.44	 Z: -0.04 	 W: 0.09
ID: 17	 X: 0.12	 Y: 10.50	 Z: -1.39 	 W: 0.09
ID: 18	 X: 0.09	 Y: 10.55	 Z: -1.44 	 W: 0.09
ID: 19	 X: 0.07	 Y: 10.60	 Z: -1.47 	 W: 0.09
ID: 20	 X: 0.06	 Y: 10.65	 Z: -1.45 	 W: 0.09
ID: 21	 X: 0.05	 Y: 10.70	 Z: -1.47 	 W: 0.09
ID: 22	 X: 0.08	 Y: 10.75	 Z: -1.50 	 W: 0.09
ID: 23	 X: 0.16	 Y: 10.80	 Z: -1.51 	 W: 0.09
ID: 24	 X: 0.40	 Y: 10.84	 Z: -1.54 	 W: 0.09
ak
bk
ID: 0	 X: -0.73	 Y: 0.58	 Z: 0.62 	 W: 0.09
ID: 1	 X: -0.75	 Y: 0.63	 Z: 0.63 	 W: 0.09
ID: 2	 X: -0.09	 Y: 1.48	 Z: 0.49 	 W: 0.09
ID: 3	 X: -0.11	 Y: 1.51	 Z: 0.49 	 W: 0.09
ID: 4	 X: 1.81	 Y: 2.28	 Z: -0.66 	 W: 0.09
ID: 5	 X: 1.86	 Y: 2.33	 Z: -0.66 	 W: 0.09
ID: 6	 X: 1.88	 Y: 2.35	 Z: -0.65 	 W: 0.09
ID: 7	 X: 1.89	 Y: 2.41	 Z: -0.66 	 W: 0.09
ID: 8	 X: 1.88	 Y: 2.48	 Z: -0.62 	 W: 0.09
ID: 9	 X: 1.90	 Y: 2.53	 Z: -0.54 	 W: 0.09
ID: 10	 X: 1.96	 Y: 2.55	 Z: -0.46 	 W: 0.09
ID: 11	 X: 0.08	 Y: 4.34	 Z: -0.04 	 W: 0.09
ID: 12	 X: 0.10	 Y: 4.39	 Z: -0.04 	 W: 0.09
ID: 13	 X: 0.16	 Y: 10.55	 Z: -1.45 	 W: 0.09
ID: 14	 X: 0.18	 Y: 10.60	 Z: -1.47 	 W: 0.09
ID: 15	 X: 0.22	 Y: 10.65	 Z: -1.41 	 W: 0.09
ID: 16	 X: 0.26	 Y: 10.70	 Z: -1.38 	 W: 0.09
ID: 17	 X: 0.33	 Y: 10.75	 Z: -1.42 	 W: 0.09
ID: 18	 X: 0.43	 Y: 10.79	 Z: -1.22 	 W: 0.09
ID: 19	 X: 0.55	 Y: 10.84	 Z: 0.25 	 W: 0.09
ak
bk
ID: 0	 X: -0.89	 Y: 2.45	 Z: -0.20 	 W: 0.09
ID: 1	 X: -0.93	 Y: 2.50	 Z: -0.25 	 W: 0.09
ID: 2	 X: -1.01	 Y: 2.51	 Z: -0.34 	 W: 0.09
ID: 3	 X: -1.15	 Y: 2.51	 Z: -0.45 	 W: 0.09
ID: 4	 X: 1.56	 Y: 2.40	 Z: -0.40 	 W: 0.09
ID: 5	 X: 1.56	 Y: 2.45	 Z: -0.38 	 W: 0.09
ID: 6	 X: 1.56	 Y: 2.51	 Z: -0.36 	 W: 0.09
ID: 7	 X: 1.55	 Y: 2.58	 Z: -0.26 	 W: 0.09
ID: 8	 X: -0.21	 Y: 4.28	 Z: 0.04 	 W: 0.09
ID: 9	 X: -0.25	 Y: 4.34	 Z: 0.09 	 W: 0.09
ID: 10	 X: -0.28	 Y: 4.38	 Z: 0.17 	 W: 0.09
ID: 11	 X: -0.29	 Y: 4.43	 Z: 0.22 	 W: 0.09
ID: 12	 X: -0.08	 Y: 5.52	 Z: -0.68 	 W: 0.09
ID: 13	 X: -2.68	 Y: 4.82	 Z: -1.15 	 W: 0.09
ID: 14	 X: 0.08	 Y: 5.57	 Z: -0.57 	 W: 0.09
ID: 15	 X: 0.29	 Y: 5.61	 Z: -0.42 	 W: 0.09
ID: 16	 X: 0.50	 Y: 5.67	 Z: -0.39 	 W: 0.09
ID: 17	 X: -3.04	 Y: 4.81	 Z: 0.12 	 W: 0.09
ID: 18	 X: 1.15	 Y: 8.73	 Z: -0.56 	 W: 0.09
ID: 19	 X: 1.20	 Y: 8.75	 Z: -0.87 	 W: 0.09
ID: 20	 X: 1.16	 Y: 8.80	 Z: -1.44 	 W: 0.09
ID: 21	 X: 0.15	 Y: 10.50	 Z: -1.41 	 W: 0.09
ID: 22	 X: 0.15	 Y: 10.55	 Z: -1.43 	 W: 0.09
ID: 23	 X: 0.16	 Y: 10.60	 Z: -1.47 	 W: 0.09
ID: 24	 X: 0.15	 Y: 10.64	 Z: -1.48 	 W: 0.09
ID: 25	 X: 0.16	 Y: 10.70	 Z: -1.51 	 W: 0.09
ID: 26	 X: 0.19	 Y: 10.75	 Z: -1.50 	 W: 0.09
ID: 27	 X: 0.29	 Y: 10.80	 Z: -1.57 	 W: 0.09
ak
bk
ID: 0	 X: -1.04	 Y: 2.34	 Z: -0.25 	 W: 0.17
ID: 1	 X: -1.06	 Y: 2.40	 Z: -0.17 	 W: 0.17
ID: 2	 X: -1.14	 Y: 2.40	 Z: -0.12 	 W: 0.17
ID: 3	 X: -1.48	 Y: 2.27	 Z: 0.11 	 W: 0.17
ID: 4	 X: 1.54	 Y: 2.35	 Z: -0.48 	 W: 0.17
ID: 5	 X: 1.57	 Y: 2.39	 Z: -0.49 	 W: 0.17
ID: 6	 X: 1.60	 Y: 2.43	 Z: -0.49 	 W: 0.17
ID: 7	 X: 1.63	 Y: 2.47	 Z: -0.51 	 W: 0.17
ID: 8	 X: 1.65	 Y: 2.52	 Z: -0.49 	 W: 0.17
ID: 9	 X: 1.66	 Y: 2.57	 Z: -0.46 	 W: 0.17
ID: 10	 X: 1.63	 Y: 2.65	 Z: -0.38 	 W: 0.17
ID: 11	 X: -0.21	 Y: 4.28	 Z: 0.03 	 W: 0.17
ID: 12	 X: -0.30	 Y: 4.34	 Z: 0.04 	 W: 0.17
ID: 13	 X: -0.43	 Y: 4.37	 Z: 0.00 	 W: 0.17
ID: 14	 X: -0.62	 Y: 4.40	 Z: -0.01 	 W: 0.17
ID: 15	 X: -0.98	 Y: 4.38	 Z: 0.04 	 W: 0.17
ID: 16	 X: -0.15	 Y: 5.57	 Z: -0.27 	 W: 0.17
ID: 17	 X: 3.23	 Y: 4.54	 Z: -0.19 	 W: 0.17
ID: 18	 X: -0.19	 Y: 5.62	 Z: -0.24 	 W: 0.17
ID: 19	 X: 3.00	 Y: 4.75	 Z: -0.11 	 W: 0.17
ID: 20	 X: -0.18	 Y: 5.67	 Z: -0.28 	 W: 0.17
ID: 21	 X: -0.17	 Y: 5.73	 Z: -0.22 	 W: 0.17
ID: 22	 X: -0.15	 Y: 5.77	 Z: -0.20 	 W: 0.17
ID: 23	 X: 0.18	 Y: 10.55	 Z: -1.38 	 W: 0.17
ID: 24	 X: 0.18	 Y: 10.60	 Z: -1.43 	 W: 0.17
ID: 25	 X: 0.19	 Y: 10.65	 Z: -1.38 	 W: 0.17
ID: 26	 X: 0.21	 Y: 10.70	 Z: -1.39 	 W: 0.17
ID: 27	 X: 0.29	 Y: 10.75	 Z: -1.38 	 W: 0.17
ID: 28	 X: 0.57	 Y: 10.78	 Z: -1.31 	 W: 0.17
ID: 29	 X: 1.87	 Y: 10.74	 Z: -1.32 	 W: 0.17
ID: 30	 X: 1.90	 Y: 10.78	 Z: -1.40 	 W: 0.17
ak
bk
ID: 0	 X: -1.08	 Y: 2.18	 Z: -0.02 	 W: 0.09
ID: 1	 X: -1.08	 Y: 2.21	 Z: -0.01 	 W: 0.09
ID: 2	 X: -1.09	 Y: 2.26	 Z: -0.06 	 W: 0.09
ID: 3	 X: -1.09	 Y: 2.32	 Z: -0.10 	 W: 0.09
ID: 4	 X: -1.11	 Y: 2.37	 Z: -0.10 	 W: 0.09
ID: 5	 X: -1.12	 Y: 2.41	 Z: -0.08 	 W: 0.09
ID: 6	 X: -1.11	 Y: 2.47	 Z: -0.01 	 W: 0.09
ID: 7	 X: 1.65	 Y: 2.36	 Z: -0.57 	 W: 0.09
ID: 8	 X: 1.66	 Y: 2.39	 Z: -0.62 	 W: 0.09
ID: 9	 X: 1.68	 Y: 2.43	 Z: -0.69 	 W: 0.09
ID: 10	 X: 1.63	 Y: 2.53	 Z: -0.94 	 W: 0.09
ID: 11	 X: 0.07	 Y: 4.29	 Z: 0.09 	 W: 0.09
ID: 12	 X: 0.11	 Y: 4.32	 Z: 0.11 	 W: 0.09
ID: 13	 X: 0.20	 Y: 4.39	 Z: 0.13 	 W: 0.09
ID: 14	 X: 0.39	 Y: 4.42	 Z: 0.45 	 W: 0.09
ID: 15	 X: -1.15	 Y: 4.34	 Z: 0.12 	 W: 0.09
ID: 16	 X: -1.23	 Y: 4.37	 Z: 0.13 	 W: 0.09
ID: 17	 X: 0.23	 Y: 5.67	 Z: -0.22 	 W: 0.09
ID: 18	 X: 0.20	 Y: 5.73	 Z: -0.24 	 W: 0.09
ID: 19	 X: 0.11	 Y: 5.77	 Z: -0.29 	 W: 0.09
ID: 20	 X: -0.20	 Y: 5.82	 Z: -0.41 	 W: 0.09
ID: 21	 X: 0.09	 Y: 10.55	 Z: -1.40 	 W: 0.09
ID: 22	 X: 0.09	 Y: 10.60	 Z: -1.41 	 W: 0.09
ID: 23	 X: 0.06	 Y: 10.65	 Z: -1.39 	 W: 0.09
ID: 24	 X: 0.00	 Y: 10.70	 Z: -1.40 	 W: 0.09
ID: 25	 X: -0.16	 Y: 10.75	 Z: -1.41 	 W: 0.09
ID: 26	 X: -0.65	 Y: 10.78	 Z: -1.47 	 W: 0.09
ID: 27	 X: 2.21	 Y: 10.66	 Z: -1.80 	 W: 0.09
ID: 28	 X: 2.28	 Y: 10.71	 Z: -1.96 	 W: 0.09
ak
bk
ID: 0	 X: -1.02	 Y: 2.14	 Z: -0.04 	 W: 0.09
ID: 1	 X: -1.00	 Y: 2.18	 Z: -0.04 	 W: 0.09
ID: 2	 X: -0.97	 Y: 2.26	 Z: -0.06 	 W: 0.09
ID: 3	 X: 1.50	 Y: 2.32	 Z: -0.43 	 W: 0.09
ID: 4	 X: 1.54	 Y: 2.35	 Z: -0.41 	 W: 0.09
ID: 5	 X: 1.57	 Y: 2.39	 Z: -0.40 	 W: 0.09
ID: 6	 X: 1.59	 Y: 2.44	 Z: -0.39 	 W: 0.09
ID: 7	 X: 1.58	 Y: 2.50	 Z: -0.36 	 W: 0.09
ID: 8	 X: 1.55	 Y: 2.58	 Z: -0.39 	 W: 0.09
ID: 9	 X: 0.12	 Y: 4.29	 Z: 0.00 	 W: 0.09
ID: 10	 X: 0.17	 Y: 4.33	 Z: 0.01 	 W: 0.09
ID: 11	 X: 0.23	 Y: 4.38	 Z: 0.00 	 W: 0.09
ID: 12	 X: 0.33	 Y: 4.43	 Z: -0.09 	 W: 0.09
ID: 13	 X: 0.04	 Y: 5.62	 Z: -0.22 	 W: 0.09
ID: 14	 X: 0.06	 Y: 5.67	 Z: -0.23 	 W: 0.09
ID: 15	 X: 0.09	 Y: 5.71	 Z: -0.24 	 W: 0.09
ID: 16	 X: 0.15	 Y: 5.77	 Z: -0.25 	 W: 0.09
ID: 17	 X: 0.23	 Y: 5.82	 Z: -0.25 	 W: 0.09
ID: 18	 X: 0.28	 Y: 10.55	 Z: -1.45 	 W: 0.09
ID: 19	 X: 0.27	 Y: 10.60	 Z: -1.39 	 W: 0.09
ID: 20	 X: 0.25	 Y: 10.64	 Z: -1.49 	 W: 0.09
ID: 21	 X: 0.21	 Y: 10.70	 Z: -1.44 	 W: 0.09
ID: 22	 X: 0.08	 Y: 10.75	 Z: -1.56 	 W: 0.09
ID: 23	 X: -0.21	 Y: 10.80	 Z: -1.79 	 W: 0.09
ID: 24	 X: 2.01	 Y: 10.71	 Z: -1.45 	 W: 0.09
ID: 25	 X: 2.11	 Y: 10.74	 Z: -1.52 	 W: 0.09
ak
bk
ID: 0	 X: -1.14	 Y: 2.12	 Z: -0.08 	 W: 0.09
ID: 1	 X: -1.18	 Y: 2.15	 Z: -0.07 	 W: 0.09
ID: 2	 X: -1.23	 Y: 2.19	 Z: -0.05 	 W: 0.09
ID: 3	 X: -1.28	 Y: 2.21	 Z: 0.02 	 W: 0.09
ID: 4	 X: -1.27	 Y: 2.28	 Z: 0.12 	 W: 0.09
ID: 5	 X: -1.31	 Y: 2.31	 Z: 0.08 	 W: 0.09
ID: 6	 X: -1.40	 Y: 2.32	 Z: 0.08 	 W: 0.09
ID: 7	 X: 1.49	 Y: 2.38	 Z: -0.37 	 W: 0.09
ID: 8	 X: 1.52	 Y: 2.43	 Z: -0.36 	 W: 0.09
ID: 9	 X: 1.56	 Y: 2.46	 Z: -0.40 	 W: 0.09
ID: 10	 X: 1.61	 Y: 2.49	 Z: -0.46 	 W: 0.09
ID: 11	 X: 1.66	 Y: 2.51	 Z: -0.49 	 W: 0.09
ID: 12	 X: 1.72	 Y: 2.53	 Z: -0.56 	 W: 0.09
ID: 13	 X: 0.05	 Y: 4.29	 Z: 0.03 	 W: 0.09
ID: 14	 X: 0.04	 Y: 4.32	 Z: 0.02 	 W: 0.09
ID: 15	 X: 0.04	 Y: 4.39	 Z: -0.04 	 W: 0.09
ID: 16	 X: -0.11	 Y: 5.52	 Z: -0.54 	 W: 0.09
ID: 17	 X: -2.86	 Y: 4.72	 Z: -0.47 	 W: 0.09
ID: 18	 X: -0.23	 Y: 5.57	 Z: -0.35 	 W: 0.09
ID: 19	 X: -2.92	 Y: 4.74	 Z: -0.52 	 W: 0.09
ID: 20	 X: -0.30	 Y: 5.61	 Z: -0.24 	 W: 0.09
ID: 21	 X: -2.98	 Y: 4.76	 Z: -0.54 	 W: 0.09
ID: 22	 X: -0.35	 Y: 5.66	 Z: -0.22 	 W: 0.09
ID: 23	 X: -3.04	 Y: 4.79	 Z: -0.48 	 W: 0.09
ID: 24	 X: 0.13	 Y: 10.55	 Z: -1.27 	 W: 0.09
ID: 25	 X: 0.10	 Y: 10.60	 Z: -1.33 	 W: 0.09
ID: 26	 X: 0.09	 Y: 10.65	 Z: -1.29 	 W: 0.09
ID: 27	 X: 0.11	 Y: 10.70	 Z: -1.24 	 W: 0.09
ID: 28	 X: 0.43	 Y: 10.74	 Z: -1.22 	 W: 0.09
ID: 29	 X: 2.18	 Y: 10.64	 Z: -1.51 	 W: 0.09
ID: 30	 X: 2.20	 Y: 10.66	 Z: -1.42 	 W: 0.09
ID: 31	 X: 2.19	 Y: 10.73	 Z: -1.18 	 W: 0.09
ak
bk
ID: 0	 X: -1.19	 Y: 2.15	 Z: -0.14 	 W: 0.17
ID: 1	 X: -1.24	 Y: 2.18	 Z: -0.19 	 W: 0.17
ID: 2	 X: -1.31	 Y: 2.20	 Z: -0.28 	 W: 0.17
ID: 3	 X: -1.37	 Y: 2.20	 Z: -0.31 	 W: 0.17
ID: 4	 X: -1.43	 Y: 2.24	 Z: -0.21 	 W: 0.17
ID: 5	 X: -1.49	 Y: 2.28	 Z: -0.01 	 W: 0.17
ID: 6	 X: 1.41	 Y: 2.31	 Z: -0.44 	 W: 0.17
ID: 7	 X: 1.44	 Y: 2.36	 Z: -0.45 	 W: 0.17
ID: 8	 X: 1.48	 Y: 2.41	 Z: -0.45 	 W: 0.17
ID: 9	 X: 1.50	 Y: 2.44	 Z: -0.46 	 W: 0.17
ID: 10	 X: 1.52	 Y: 2.48	 Z: -0.46 	 W: 0.17
ID: 11	 X: 1.52	 Y: 2.54	 Z: -0.44 	 W: 0.17
ID: 12	 X: 1.37	 Y: 2.68	 Z: -0.38 	 W: 0.17
ID: 13	 X: -0.12	 Y: 4.29	 Z: -0.04 	 W: 0.17
ID: 14	 X: -0.13	 Y: 4.32	 Z: -0.05 	 W: 0.17
ID: 15	 X: -0.15	 Y: 4.39	 Z: -0.04 	 W: 0.17
ID: 16	 X: 2.75	 Y: 4.70	 Z: -0.19 	 W: 0.17
ID: 17	 X: -2.96	 Y: 4.56	 Z: -1.05 	 W: 0.17
ID: 18	 X: 2.70	 Y: 4.75	 Z: -0.30 	 W: 0.17
ID: 19	 X: -2.90	 Y: 4.62	 Z: -1.03 	 W: 0.17
ID: 20	 X: 2.66	 Y: 4.84	 Z: -0.25 	 W: 0.17
ID: 21	 X: 0.04	 Y: 5.57	 Z: -0.19 	 W: 0.17
ID: 22	 X: 2.66	 Y: 4.90	 Z: -0.44 	 W: 0.17
ID: 23	 X: 0.05	 Y: 5.64	 Z: -0.22 	 W: 0.17
ID: 24	 X: 0.04	 Y: 5.67	 Z: -0.23 	 W: 0.17
ID: 25	 X: -1.05	 Y: 8.72	 Z: -1.07 	 W: 0.17
ID: 26	 X: -1.02	 Y: 8.77	 Z: -1.03 	 W: 0.17
ID: 27	 X: 0.22	 Y: 10.55	 Z: -1.56 	 W: 0.17
ID: 28	 X: 0.18	 Y: 10.60	 Z: -1.67 	 W: 0.17
ID: 29	 X: 0.13	 Y: 10.66	 Z: -1.67 	 W: 0.17
ID: 30	 X: 0.02	 Y: 10.70	 Z: -1.73 	 W: 0.17
ID: 31	 X: -0.12	 Y: 10.75	 Z: -1.71 	 W: 0.17
ID: 32	 X: -0.36	 Y: 10.79	 Z: -1.63 	 W: 0.17
ak
bk
ID: 0	 X: 1.38	 Y: 2.33	 Z: -0.51 	 W: 0.09
ID: 1	 X: 1.40	 Y: 2.38	 Z: -0.51 	 W: 0.09
ID: 2	 X: 1.44	 Y: 2.44	 Z: -0.52 	 W: 0.09
ID: 3	 X: 1.45	 Y: 2.46	 Z: -0.53 	 W: 0.09
ID: 4	 X: 1.49	 Y: 2.50	 Z: -0.54 	 W: 0.09
ID: 5	 X: 1.55	 Y: 2.52	 Z: -0.56 	 W: 0.09
ID: 6	 X: 1.66	 Y: 2.51	 Z: -0.57 	 W: 0.09
ID: 7	 X: 0.08	 Y: 4.29	 Z: -0.03 	 W: 0.09
ID: 8	 X: 0.13	 Y: 4.32	 Z: -0.07 	 W: 0.09
ID: 9	 X: 0.19	 Y: 4.39	 Z: -0.12 	 W: 0.09
ID: 10	 X: 0.33	 Y: 4.43	 Z: -0.07 	 W: 0.09
ID: 11	 X: -0.23	 Y: 5.59	 Z: -0.15 	 W: 0.09
ID: 12	 X: -0.28	 Y: 5.61	 Z: -0.08 	 W: 0.09
ID: 13	 X: -0.34	 Y: 5.66	 Z: -0.07 	 W: 0.09
ID: 14	 X: 0.10	 Y: 10.50	 Z: -1.54 	 W: 0.09
ID: 15	 X: 0.10	 Y: 10.55	 Z: -1.52 	 W: 0.09
ID: 16	 X: 0.10	 Y: 10.60	 Z: -1.56 	 W: 0.09
ID: 17	 X: 0.08	 Y: 10.65	 Z: -1.54 	 W: 0.09
ID: 18	 X: 0.03	 Y: 10.70	 Z: -1.60 	 W: 0.09
ID: 19	 X: 0.04	 Y: 10.70	 Z: 8.10 	 W: 0.09
ID: 20	 X: -0.04	 Y: 10.75	 Z: -1.60 	 W: 0.09
ID: 21	 X: -0.06	 Y: 10.75	 Z: 8.16 	 W: 0.09
ID: 22	 X: -0.12	 Y: 10.80	 Z: -1.58 	 W: 0.09
ID: 23	 X: 0.01	 Y: 10.85	 Z: -1.45 	 W: 0.09
ak
bk
ID: 0	 X: -0.56	 Y: 0.63	 Z: 0.56 	 W: 0.09
ID: 1	 X: -0.59	 Y: 0.66	 Z: 0.57 	 W: 0.09
ID: 2	 X: -0.63	 Y: 0.69	 Z: 0.57 	 W: 0.09
ID: 3	 X: -0.66	 Y: 0.73	 Z: 0.58 	 W: 0.09
ID: 4	 X: 1.38	 Y: 2.33	 Z: -0.52 	 W: 0.09
ID: 5	 X: 1.41	 Y: 2.37	 Z: -0.52 	 W: 0.09
ID: 6	 X: 1.44	 Y: 2.42	 Z: -0.54 	 W: 0.09
ID: 7	 X: 1.46	 Y: 2.46	 Z: -0.52 	 W: 0.09
